Start Date,End Date,TOWN,Super Petrol,Diesel,Kerosene
15/09/2022,14/10/2022,Usenge,180.06,166.26,149.22
15/09/2022,14/10/2022,Harambee,179.54,165.75,148.71
15/09/2022,14/10/2022,Muhuru Bay,181.31,167.52,150.48
15/09/2022,14/10/2022,Kehancha,181.54,167.75,150.71
15/09/2022,14/10/2022,Ntimaru,181.85,168.06,151.02
15/09/2022,14/10/2022,Rongo,180.62,166.83,149.8
15/09/2022,14/10/2022,Kaspokwony,180.59,166.8,149.75
15/09/2022,14/10/2022,Chwele,180.53,166.74,149.7
15/09/2022,14/10/2022,Kimilili,180.46,166.67,149.62
15/09/2022,14/10/2022,Nambale,180.36,166.57,149.54
15/09/2022,14/10/2022,SioPort,180.35,166.56,149.53
15/09/2022,14/10/2022,Port Bunyala,180.4,166.61,149.57
15/09/2022,14/10/2022,Funyula,180.22,166.43,149.4
15/09/2022,14/10/2022,Ogembo,180.53,166.74,149.7
15/09/2022,14/10/2022,Nyangusu,180.79,167,149.96
15/09/2022,14/10/2022,Sengera,180.72,166.92,149.88
15/09/2022,14/10/2022,Keumbu,180.44,166.64,149.61
15/09/2022,14/10/2022,Marani,180.14,166.35,149.31
15/09/2022,14/10/2022,Kerina,180.5,166.71,149.68
15/09/2022,14/10/2022,Ikonge,179.86,166.07,149.03
15/09/2022,14/10/2022,Nyansiongo,180.26,166.47,149.43
15/08/2022,14/09/2022,Mombasa,156.86,137.76,125.69
15/08/2022,14/09/2022,Kilifi,157.57,138.47,126.41
15/08/2022,14/09/2022,Likoni Mainland,157.22,138.11,126.05
15/08/2022,14/09/2022,Kwale,157.22,138.11,126.05
15/08/2022,14/09/2022,Malindi,157.78,138.67,126.61
15/08/2022,14/09/2022,Lungalunga,157.93,138.83,126.76
15/08/2022,14/09/2022,Voi,158.34,139.24,127.17
15/08/2022,14/09/2022,Taveta,159.75,140.64,128.58
15/08/2022,14/09/2022,Lamu,160.16,141.06,129
15/08/2022,14/09/2022,Hola,160.45,141.34,129.28
15/08/2022,14/09/2022,Mpeketoni,160.16,141.06,129
15/08/2022,14/09/2022,Minjila,159.13,140.02,127.96
15/08/2022,14/09/2022,Garsen,159.22,140.11,128.05
15/08/2022,14/09/2022,Samburu,157.16,138.06,126
15/08/2022,14/09/2022,Taru,157.34,138.24,126.18
15/08/2022,14/09/2022,Mwatate,158.68,139.57,127.51
15/08/2022,14/09/2022,Wundanji,158.84,139.74,127.68
15/08/2022,14/09/2022,Kaloleni,157.01,137.92,125.85
15/08/2022,14/09/2022,Marereni,158.44,139.34,127.27
15/08/2022,14/09/2022,Nairobi,159.12,140,127.94
15/08/2022,14/09/2022,Thika,159.12,140.01,127.94
15/08/2022,14/09/2022,Machakos,159.36,140.24,128.18
15/08/2022,14/09/2022,Kajiado,159.54,140.42,128.36
15/08/2022,14/09/2022,Makuyu,159.41,140.29,128.23
15/08/2022,14/09/2022,Muranga,159.64,140.52,128.46
15/08/2022,14/09/2022,Sagana,159.85,140.75,128.68
15/08/2022,14/09/2022,Embu,160.22,141.1,129.04
15/08/2022,14/09/2022,Kerugoya,160.14,141.03,128.97
15/08/2022,14/09/2022,Narok,160.5,141.4,129.33
15/08/2022,14/09/2022,Nyeri,160.49,141.37,129.31
15/08/2022,14/09/2022,Namanga,160.66,141.55,129.48
15/08/2022,14/09/2022,Kiganjo,160.46,141.34,129.28
15/08/2022,14/09/2022,Chuka,160.75,141.63,129.57
15/08/2022,14/09/2022,Kitui,160.65,141.54,129.47
15/08/2022,14/09/2022,Mwingi,161.03,141.93,129.86
15/08/2022,14/09/2022,Nanyuki,161.05,141.94,129.87
15/08/2022,14/09/2022,Nkubu,162.01,142.91,130.84
15/08/2022,14/09/2022,Mtito Andei,161.55,142.44,130.38
15/08/2022,14/09/2022,Meru,162.21,143.1,131.04
15/08/2022,14/09/2022,Isiolo,162.07,142.96,130.89
15/08/2022,14/09/2022,Maua,162.66,143.56,131.49
15/08/2022,14/09/2022,Garissa,163.29,144.17,132.11
15/08/2022,14/09/2022,Marsabit,166.97,147.85,135.79
15/08/2022,14/09/2022,Liboi,166.05,146.94,134.87
15/08/2022,14/09/2022,Moyale,168.55,149.44,137.37
15/08/2022,14/09/2022,Sololo,167.61,148.49,136.43
15/08/2022,14/09/2022,Habaswein,165.98,146.86,134.8
15/08/2022,14/09/2022,Dadaab,164.67,145.55,133.49
15/08/2022,14/09/2022,Tarbaj,168.22,149.12,137.04
15/08/2022,14/09/2022,Elwak,169.83,150.72,138.65
15/08/2022,14/09/2022,Wajir,168.38,149.27,137.21
15/08/2022,14/09/2022,Modogashe,166.12,147,134.94
15/08/2022,14/09/2022,Mandera,172.15,153.05,140.98
15/08/2022,14/09/2022,Matuu,160.02,140.9,128.84
15/08/2022,14/09/2022,Merti,164.46,145.35,133.29
15/08/2022,14/09/2022,Oldonyiro,161.47,142.36,130.29
15/08/2022,14/09/2022,Eldas,170.16,151.04,138.98
15/08/2022,14/09/2022,Bute,167.19,148.08,136.02
15/08/2022,14/09/2022,Hadado,165.78,146.67,134.6
15/08/2022,14/09/2022,Mai Mahiu,159.24,140.12,128.06
15/08/2022,14/09/2022,Doldo,161.81,142.7,130.63
15/08/2022,14/09/2022,Lamuria,160.93,141.82,129.75
15/08/2022,14/09/2022,Sipili,161.8,142.68,130.62
15/08/2022,14/09/2022,Marimanti,161.42,142.31,130.25
15/08/2022,14/09/2022,Mutuobare,160.76,141.65,129.58
15/08/2022,14/09/2022,North Horr,167.93,148.82,136.75
15/08/2022,14/09/2022,Maikona,166.55,147.43,135.37
15/08/2022,14/09/2022,Kalacha,167.09,147.97,135.91
15/08/2022,14/09/2022,Loyangalani,167.15,148.04,135.97
15/08/2022,14/09/2022,Turbi,166.96,147.84,135.78
15/08/2022,14/09/2022,Laisamis,164.16,145.06,132.98
15/08/2022,14/09/2022,Merille,163.87,144.75,132.69
15/08/2022,14/09/2022,Korr,165.11,146,133.93
15/08/2022,14/09/2022,Nakuru,158.64,139.83,127.79
15/08/2022,14/09/2022,Gilgil,158.61,139.79,127.76
15/08/2022,14/09/2022,Mogotio,158.6,139.78,127.74
15/08/2022,14/09/2022,Molo,158.69,139.86,127.83
15/08/2022,14/09/2022,Olenguruone,159.39,140.56,128.53
15/08/2022,14/09/2022,Londiani,158.9,140.09,128.05
15/08/2022,14/09/2022,Nyahururu,158.89,140.08,128.04
15/08/2022,14/09/2022,Archers Post,161.88,143.06,131.03
15/08/2022,14/09/2022,Lodosoit,162.98,144.16,132.13
15/08/2022,14/09/2022,Naivasha,158.97,140.15,128.11
15/08/2022,14/09/2022,Marigat,159.38,140.55,128.51
15/08/2022,14/09/2022,Kabarnet ,159.86,141.04,129.01
15/08/2022,14/09/2022,Maralal,160.95,142.13,130.1
15/08/2022,14/09/2022,Wamba,161.79,142.97,130.93
15/08/2022,14/09/2022,Rumuruti,159.43,140.62,128.58
15/08/2022,14/09/2022,Eldoret,159.53,140.72,128.67
15/08/2022,14/09/2022,Kiplombe,159.53,140.72,128.67
15/08/2022,14/09/2022,Iten,159.53,140.72,128.67
15/08/2022,14/09/2022,Naiberi,159.53,140.72,128.67
15/08/2022,14/09/2022,Kesses,159.53,140.72,128.67
15/08/2022,14/09/2022,Kapsabet,159.54,140.74,128.68
15/08/2022,14/09/2022,Webuye,159.95,141.15,129.1
15/08/2022,14/09/2022,Kitale,159.89,141.08,129.03
15/08/2022,14/09/2022,Kapenguria ,160.52,141.72,129.67
15/08/2022,14/09/2022,Bungoma,160.3,141.48,129.44
15/08/2022,14/09/2022,Moiben,159.54,140.74,128.68
15/08/2022,14/09/2022,Matunda,159.52,140.7,128.66
15/08/2022,14/09/2022,Burnt Forest,159.48,140.67,128.62
15/08/2022,14/09/2022,Tambach,159.57,140.76,128.71
15/08/2022,14/09/2022,Kapsowar,160.04,141.22,129.18
15/08/2022,14/09/2022,Chebara,159.92,141.1,129.06
15/08/2022,14/09/2022,Kimwarer,159.84,141.03,128.99
15/08/2022,14/09/2022,Timboroa,159.77,140.95,128.9
15/08/2022,14/09/2022,Nandi Hills,159.72,140.91,128.87
15/08/2022,14/09/2022,Kaiboi,159.58,140.77,128.73
15/08/2022,14/09/2022,Kiminini,160.07,141.27,129.21
15/08/2022,14/09/2022,Endebes,160.43,141.61,129.57
15/08/2022,14/09/2022,Saboti,160.1,141.29,129.25
15/08/2022,14/09/2022,Chepareria,160.73,141.93,129.87
15/08/2022,14/09/2022,Lomut,162.35,143.53,131.49
15/08/2022,14/09/2022,Burgich,161.15,142.34,130.29
15/08/2022,14/09/2022,Sigor,161.28,142.47,130.42
15/08/2022,14/09/2022,Lodwar,163.71,144.9,132.85
15/08/2022,14/09/2022,Kakuma,165.3,146.49,134.44
15/08/2022,14/09/2022,Lokichar,162.71,143.9,131.85
15/08/2022,14/09/2022,Kalokol,164.47,145.66,133.61
15/08/2022,14/09/2022,Lokori,163.07,144.27,132.22
15/08/2022,14/09/2022,Lokitaung,167.35,148.55,136.49
15/08/2022,14/09/2022,Kapedo,162.35,143.53,131.49
15/08/2022,14/09/2022,Malaba,160.7,141.88,129.84
15/08/2022,14/09/2022,Lokichogio,166.48,147.68,135.63
15/08/2022,14/09/2022,Ziwa,159.72,140.91,128.87
15/08/2022,14/09/2022,Soy,159.53,140.72,128.67
15/08/2022,14/09/2022,Moi's Bridge,159.59,140.78,128.74
15/08/2022,14/09/2022,Turbo,159.48,140.67,128.62
15/08/2022,14/09/2022,Kibish,167.59,148.77,136.73
15/08/2022,14/09/2022,Nakalale,166.41,147.6,135.55
15/08/2022,14/09/2022,Loima,162.82,144.02,131.97
15/08/2022,14/09/2022,Lokiriama,164.39,145.59,133.53
15/08/2022,14/09/2022,Kainuk,161.6,142.79,130.74
15/08/2022,14/09/2022,Kacheliba,160.92,142.12,130.07
15/08/2022,14/09/2022,Kiwawa,161.54,142.72,130.68
15/08/2022,14/09/2022,Ortum,161.12,142.31,130.26
15/08/2022,14/09/2022,Kachibora,159.92,141.1,129.06
15/08/2022,14/09/2022,Kwanza,160.63,141.82,129.78
15/08/2022,14/09/2022,Kaplamai,159.94,141.14,129.08
15/08/2022,14/09/2022,Eldama Ravine,160.36,141.55,129.51
15/08/2022,14/09/2022,Tenges,160.5,141.69,129.65
15/08/2022,14/09/2022,Barwessa,160.62,141.81,129.75
15/08/2022,14/09/2022,Kipsaraman,161.52,142.71,130.66
15/08/2022,14/09/2022,Loruk,161.39,142.58,130.53
15/08/2022,14/09/2022,Kabartonjo,160.36,141.55,129.51
15/08/2022,14/09/2022,Tindiret,160.43,141.61,129.57
15/08/2022,14/09/2022,O'lessos,159.59,140.78,128.74
15/08/2022,14/09/2022,Kobujoi,159.99,141.19,129.14
15/08/2022,14/09/2022,Serem,160.07,141.27,129.21
15/08/2022,14/09/2022,Kabiyet,159.53,140.72,128.67
15/08/2022,14/09/2022,Cheptulu,159.95,141.15,129.1
15/08/2022,14/09/2022,Songor,160.5,141.69,129.65
15/08/2022,14/09/2022,Kapcherop,160.13,141.33,129.28
15/08/2022,14/09/2022,Sambalat,160.82,142.01,129.97
15/08/2022,14/09/2022,Arror,160.47,141.67,129.61
15/08/2022,14/09/2022,Tot,160.68,141.87,129.82
15/08/2022,14/09/2022,Kaptarakwa,159.72,140.91,128.87
15/08/2022,14/09/2022,Kapese,162.67,143.86,131.82
15/08/2022,14/09/2022,Kalemngorok,162.07,143.25,131.21
15/08/2022,14/09/2022,Marich,161.04,142.24,130.19
15/08/2022,14/09/2022,Alale,161.54,142.72,130.68
15/08/2022,14/09/2022,Kunyao,161.19,142.39,130.34
15/08/2022,14/09/2022,Asilong,160.78,141.98,129.93
15/08/2022,14/09/2022,Orolwo,160.82,142.01,129.97
15/08/2022,14/09/2022,Sebit,160.77,141.96,129.92
15/08/2022,14/09/2022,Morpus,160.68,141.87,129.82
15/08/2022,14/09/2022,Chepkorniswo,160.57,141.75,129.71
15/08/2022,14/09/2022,Kaibichbich,160.51,141.7,129.66
15/08/2022,14/09/2022,Keringet,160.24,141.43,129.39
15/08/2022,14/09/2022,Kisumu,159.53,140.7,128.66
15/08/2022,14/09/2022,Sondu,159.64,140.8,128.77
15/08/2022,14/09/2022,Oyugis,160.11,141.29,129.25
15/08/2022,14/09/2022,Kakamega,159.58,140.75,128.72
15/08/2022,14/09/2022,Mumias,159.86,141.03,128.99
15/08/2022,14/09/2022,Bondo,159.75,140.91,128.88
15/08/2022,14/09/2022,Siaya,159.86,141.04,129
15/08/2022,14/09/2022,Kericho,160.05,141.21,129.17
15/08/2022,14/09/2022,Nyamira,160.1,141.28,129.24
15/08/2022,14/09/2022,Kisii,160.41,141.58,129.55
15/08/2022,14/09/2022,Sotik,160.24,141.42,129.38
15/08/2022,14/09/2022,Keroka,160.43,141.6,129.56
15/08/2022,14/09/2022,Busia,160.4,141.57,129.54
15/08/2022,14/09/2022,Homabay,160.35,141.52,129.48
15/08/2022,14/09/2022,Migori,161.2,142.37,130.34
15/08/2022,14/09/2022,Isebania,161.48,142.66,130.62
15/08/2022,14/09/2022,Bomet,160.64,141.82,129.78
15/08/2022,14/09/2022,Muhoroni,159.77,140.93,128.9
15/08/2022,14/09/2022,Mbita,160.34,141.5,129.47
15/08/2022,14/09/2022,Mbale,159.53,140.7,128.66
15/08/2022,14/09/2022,Etago,160.99,142.15,130.12
15/08/2022,14/09/2022,Magenche,161.08,142.26,130.22
15/08/2022,14/09/2022,Kilgoris,160.92,142.09,130.06
15/08/2022,14/09/2022,Malava,159.9,141.06,129.03
15/08/2022,14/09/2022,Lugari,160.29,141.45,129.42
15/08/2022,14/09/2022,Rodi Kopany,160.41,141.58,129.55
15/08/2022,14/09/2022,Ndhiwa,160.68,141.86,129.82
15/08/2022,14/09/2022,Rangwe,160.4,141.57,129.54
15/08/2022,14/09/2022,Sindo,160.41,141.58,129.55
15/08/2022,14/09/2022,Awasi,159.5,140.66,128.63
15/08/2022,14/09/2022,Ahero,159.53,140.7,128.66
15/08/2022,14/09/2022,Ugunja,159.96,141.13,129.1
15/08/2022,14/09/2022,Asembo,159.62,140.78,128.75
15/08/2022,14/09/2022,Usenge,160.09,141.26,129.22
15/08/2022,14/09/2022,Harambee,159.57,140.75,128.71
15/08/2022,14/09/2022,Muhuru Bay,161.34,142.52,130.48
15/08/2022,14/09/2022,Kehancha,161.58,142.75,130.71
15/08/2022,14/09/2022,Ntimaru,161.88,143.06,131.02
15/08/2022,14/09/2022,Rongo,160.66,141.83,129.8
15/08/2022,14/09/2022,Kaspokwony,160.62,141.8,129.75
15/08/2022,14/09/2022,Chwele,160.57,141.74,129.7
15/08/2022,14/09/2022,Kimilili,160.49,141.67,129.62
15/08/2022,14/09/2022,Nambale,160.4,141.57,129.54
15/08/2022,14/09/2022,SioPort,160.39,141.56,129.53
15/08/2022,14/09/2022,Port Bunyala,160.44,141.61,129.57
15/08/2022,14/09/2022,Funyula,160.26,141.43,129.4
15/08/2022,14/09/2022,Ogembo,160.57,141.74,129.7
15/08/2022,14/09/2022,Nyangusu,160.83,142,129.96
15/08/2022,14/09/2022,Sengera,160.75,141.92,129.88
15/08/2022,14/09/2022,Keumbu,160.48,141.64,129.61
15/08/2022,14/09/2022,Marani,160.18,141.35,129.31
15/08/2022,14/09/2022,Kerina,160.54,141.71,129.68
15/08/2022,14/09/2022,Ikonge,159.9,141.07,129.03
15/08/2022,14/09/2022,Nyansiongo,160.3,141.47,129.43
15/07/2022,14/08/2022,Mombasa,156.86,137.76,125.69
15/07/2022,14/08/2022,Kilifi,157.57,138.47,126.41
15/07/2022,14/08/2022,Likoni Mainland,157.22,138.11,126.05
15/07/2022,14/08/2022,Kwale,157.22,138.11,126.05
15/07/2022,14/08/2022,Malindi,157.78,138.67,126.61
15/07/2022,14/08/2022,Lungalunga,157.93,138.83,126.76
15/07/2022,14/08/2022,Voi,158.34,139.24,127.17
15/07/2022,14/08/2022,Taveta,159.75,140.64,128.58
15/07/2022,14/08/2022,Lamu,160.16,141.06,129
15/07/2022,14/08/2022,Hola,160.45,141.34,129.28
15/07/2022,14/08/2022,Mpeketoni,160.16,141.06,129
15/07/2022,14/08/2022,Minjila,159.13,140.02,127.96
15/07/2022,14/08/2022,Garsen,159.22,140.11,128.05
15/07/2022,14/08/2022,Samburu,157.16,138.06,126
15/07/2022,14/08/2022,Taru,157.34,138.24,126.18
15/07/2022,14/08/2022,Mwatate,158.68,139.57,127.51
15/07/2022,14/08/2022,Wundanji,158.84,139.74,127.68
15/07/2022,14/08/2022,Kaloleni,157.01,137.92,125.85
15/07/2022,14/08/2022,Marereni,158.44,139.34,127.27
15/07/2022,14/08/2022,Nairobi,159.12,140,127.94
15/07/2022,14/08/2022,Thika,159.12,140.01,127.94
15/07/2022,14/08/2022,Machakos,159.36,140.24,128.18
15/07/2022,14/08/2022,Kajiado,159.54,140.42,128.36
15/07/2022,14/08/2022,Makuyu,159.41,140.29,128.23
15/07/2022,14/08/2022,Muranga,159.64,140.52,128.46
15/07/2022,14/08/2022,Sagana,159.85,140.75,128.68
15/07/2022,14/08/2022,Embu,160.22,141.1,129.04
15/07/2022,14/08/2022,Kerugoya,160.14,141.03,128.97
15/07/2022,14/08/2022,Narok,160.5,141.4,129.33
15/07/2022,14/08/2022,Nyeri,160.49,141.37,129.31
15/07/2022,14/08/2022,Namanga,160.66,141.55,129.48
15/07/2022,14/08/2022,Kiganjo,160.46,141.34,129.28
15/07/2022,14/08/2022,Chuka,160.75,141.63,129.57
15/07/2022,14/08/2022,Kitui,160.65,141.54,129.47
15/07/2022,14/08/2022,Mwingi,161.03,141.93,129.86
15/07/2022,14/08/2022,Nanyuki,161.05,141.94,129.87
15/07/2022,14/08/2022,Nkubu,162.01,142.91,130.84
15/07/2022,14/08/2022,Mtito Andei,161.55,142.44,130.38
15/07/2022,14/08/2022,Meru,162.21,143.1,131.04
15/07/2022,14/08/2022,Isiolo,162.07,142.96,130.89
15/07/2022,14/08/2022,Maua,162.66,143.56,131.49
15/07/2022,14/08/2022,Garissa,163.29,144.17,132.11
15/07/2022,14/08/2022,Marsabit,166.97,147.85,135.79
15/07/2022,14/08/2022,Liboi,166.05,146.94,134.87
15/07/2022,14/08/2022,Moyale,168.55,149.44,137.37
15/07/2022,14/08/2022,Sololo,167.61,148.49,136.43
15/07/2022,14/08/2022,Habaswein,165.98,146.86,134.8
15/07/2022,14/08/2022,Dadaab,164.67,145.55,133.49
15/07/2022,14/08/2022,Tarbaj,168.22,149.12,137.04
15/07/2022,14/08/2022,Elwak,169.83,150.72,138.65
15/07/2022,14/08/2022,Wajir,168.38,149.27,137.21
15/07/2022,14/08/2022,Modogashe,166.12,147,134.94
15/07/2022,14/08/2022,Mandera,172.15,153.05,140.98
15/07/2022,14/08/2022,Matuu,160.02,140.9,128.84
15/07/2022,14/08/2022,Merti,164.46,145.35,133.29
15/07/2022,14/08/2022,Oldonyiro,161.47,142.36,130.29
15/07/2022,14/08/2022,Eldas,170.16,151.04,138.98
15/07/2022,14/08/2022,Bute,167.19,148.08,136.02
15/07/2022,14/08/2022,Hadado,165.78,146.67,134.6
15/07/2022,14/08/2022,Mai Mahiu,159.24,140.12,128.06
15/07/2022,14/08/2022,Doldo,161.81,142.7,130.63
15/07/2022,14/08/2022,Lamuria,160.93,141.82,129.75
15/07/2022,14/08/2022,Sipili,161.8,142.68,130.62
15/07/2022,14/08/2022,Marimanti,161.42,142.31,130.25
15/07/2022,14/08/2022,Mutuobare,160.76,141.65,129.58
15/07/2022,14/08/2022,North Horr,167.93,148.82,136.75
15/07/2022,14/08/2022,Maikona,166.55,147.43,135.37
15/07/2022,14/08/2022,Kalacha,167.09,147.97,135.91
15/07/2022,14/08/2022,Loyangalani,167.15,148.04,135.97
15/07/2022,14/08/2022,Turbi,166.96,147.84,135.78
15/07/2022,14/08/2022,Laisamis,164.16,145.06,132.98
15/07/2022,14/08/2022,Merille,163.87,144.75,132.69
15/07/2022,14/08/2022,Korr,165.11,146,133.93
15/07/2022,14/08/2022,Nakuru,158.64,139.83,127.79
15/07/2022,14/08/2022,Gilgil,158.61,139.79,127.76
15/07/2022,14/08/2022,Mogotio,158.6,139.78,127.74
15/07/2022,14/08/2022,Molo,158.69,139.86,127.83
15/07/2022,14/08/2022,Olenguruone,159.39,140.56,128.53
15/07/2022,14/08/2022,Londiani,158.9,140.09,128.05
15/07/2022,14/08/2022,Nyahururu,158.89,140.08,128.04
15/07/2022,14/08/2022,Archers Post,161.88,143.06,131.03
15/07/2022,14/08/2022,Lodosoit,162.98,144.16,132.13
15/07/2022,14/08/2022,Naivasha,158.97,140.15,128.11
15/07/2022,14/08/2022,Marigat,159.38,140.55,128.51
15/07/2022,14/08/2022,Kabarnet ,159.86,141.04,129.01
15/07/2022,14/08/2022,Maralal,160.95,142.13,130.1
15/07/2022,14/08/2022,Wamba,161.79,142.97,130.93
15/07/2022,14/08/2022,Rumuruti,159.43,140.62,128.58
15/07/2022,14/08/2022,Eldoret,159.53,140.72,128.67
15/07/2022,14/08/2022,Kiplombe,159.53,140.72,128.67
15/07/2022,14/08/2022,Iten,159.53,140.72,128.67
15/07/2022,14/08/2022,Naiberi,159.53,140.72,128.67
15/07/2022,14/08/2022,Kesses,159.53,140.72,128.67
15/07/2022,14/08/2022,Kapsabet,159.54,140.74,128.68
15/07/2022,14/08/2022,Webuye,159.95,141.15,129.1
15/07/2022,14/08/2022,Kitale,159.89,141.08,129.03
15/07/2022,14/08/2022,Kapenguria ,160.52,141.72,129.67
15/07/2022,14/08/2022,Bungoma,160.3,141.48,129.44
15/07/2022,14/08/2022,Moiben,159.54,140.74,128.68
15/07/2022,14/08/2022,Matunda,159.52,140.7,128.66
15/07/2022,14/08/2022,Burnt Forest,159.48,140.67,128.62
15/07/2022,14/08/2022,Tambach,159.57,140.76,128.71
15/07/2022,14/08/2022,Kapsowar,160.04,141.22,129.18
15/07/2022,14/08/2022,Chebara,159.92,141.1,129.06
15/07/2022,14/08/2022,Kimwarer,159.84,141.03,128.99
15/07/2022,14/08/2022,Timboroa,159.77,140.95,128.9
15/07/2022,14/08/2022,Nandi Hills,159.72,140.91,128.87
15/07/2022,14/08/2022,Kaiboi,159.58,140.77,128.73
15/07/2022,14/08/2022,Kiminini,160.07,141.27,129.21
15/07/2022,14/08/2022,Endebes,160.43,141.61,129.57
15/07/2022,14/08/2022,Saboti,160.1,141.29,129.25
15/07/2022,14/08/2022,Chepareria,160.73,141.93,129.87
15/07/2022,14/08/2022,Lomut,162.35,143.53,131.49
15/07/2022,14/08/2022,Burgich,161.15,142.34,130.29
15/07/2022,14/08/2022,Sigor,161.28,142.47,130.42
15/07/2022,14/08/2022,Lodwar,163.71,144.9,132.85
15/07/2022,14/08/2022,Kakuma,165.3,146.49,134.44
15/07/2022,14/08/2022,Lokichar,162.71,143.9,131.85
15/07/2022,14/08/2022,Kalokol,164.47,145.66,133.61
15/07/2022,14/08/2022,Lokori,163.07,144.27,132.22
15/07/2022,14/08/2022,Lokitaung,167.35,148.55,136.49
15/07/2022,14/08/2022,Kapedo,162.35,143.53,131.49
15/07/2022,14/08/2022,Malaba,160.7,141.88,129.84
15/07/2022,14/08/2022,Lokichogio,166.48,147.68,135.63
15/07/2022,14/08/2022,Ziwa,159.72,140.91,128.87
15/07/2022,14/08/2022,Soy,159.53,140.72,128.67
15/07/2022,14/08/2022,Moi's Bridge,159.59,140.78,128.74
15/07/2022,14/08/2022,Turbo,159.48,140.67,128.62
15/07/2022,14/08/2022,Kibish,167.59,148.77,136.73
15/07/2022,14/08/2022,Nakalale,166.41,147.6,135.55
15/07/2022,14/08/2022,Loima,162.82,144.02,131.97
15/07/2022,14/08/2022,Lokiriama,164.39,145.59,133.53
15/07/2022,14/08/2022,Kainuk,161.6,142.79,130.74
15/07/2022,14/08/2022,Kacheliba,160.92,142.12,130.07
15/07/2022,14/08/2022,Kiwawa,161.54,142.72,130.68
15/07/2022,14/08/2022,Ortum,161.12,142.31,130.26
15/07/2022,14/08/2022,Kachibora,159.92,141.1,129.06
15/07/2022,14/08/2022,Kwanza,160.63,141.82,129.78
15/07/2022,14/08/2022,Kaplamai,159.94,141.14,129.08
15/07/2022,14/08/2022,Eldama Ravine,160.36,141.55,129.51
15/07/2022,14/08/2022,Tenges,160.5,141.69,129.65
15/07/2022,14/08/2022,Barwessa,160.62,141.81,129.75
15/07/2022,14/08/2022,Kipsaraman,161.52,142.71,130.66
15/07/2022,14/08/2022,Loruk,161.39,142.58,130.53
15/07/2022,14/08/2022,Kabartonjo,160.36,141.55,129.51
15/07/2022,14/08/2022,Tindiret,160.43,141.61,129.57
15/07/2022,14/08/2022,O'lessos,159.59,140.78,128.74
15/07/2022,14/08/2022,Kobujoi,159.99,141.19,129.14
15/07/2022,14/08/2022,Serem,160.07,141.27,129.21
15/07/2022,14/08/2022,Kabiyet,159.53,140.72,128.67
15/07/2022,14/08/2022,Cheptulu,159.95,141.15,129.1
15/07/2022,14/08/2022,Songor,160.5,141.69,129.65
15/07/2022,14/08/2022,Kapcherop,160.13,141.33,129.28
15/07/2022,14/08/2022,Sambalat,160.82,142.01,129.97
15/07/2022,14/08/2022,Arror,160.47,141.67,129.61
15/07/2022,14/08/2022,Tot,160.68,141.87,129.82
15/07/2022,14/08/2022,Kaptarakwa,159.72,140.91,128.87
15/07/2022,14/08/2022,Kapese,162.67,143.86,131.82
15/07/2022,14/08/2022,Kalemngorok,162.07,143.25,131.21
15/07/2022,14/08/2022,Marich,161.04,142.24,130.19
15/07/2022,14/08/2022,Alale,161.54,142.72,130.68
15/07/2022,14/08/2022,Kunyao,161.19,142.39,130.34
15/07/2022,14/08/2022,Asilong,160.78,141.98,129.93
15/07/2022,14/08/2022,Orolwo,160.82,142.01,129.97
15/07/2022,14/08/2022,Sebit,160.77,141.96,129.92
15/07/2022,14/08/2022,Morpus,160.68,141.87,129.82
15/07/2022,14/08/2022,Chepkorniswo,160.57,141.75,129.71
15/07/2022,14/08/2022,Kaibichbich,160.51,141.7,129.66
15/07/2022,14/08/2022,Keringet,160.24,141.43,129.39
15/07/2022,14/08/2022,Kisumu,159.53,140.7,128.66
15/07/2022,14/08/2022,Sondu,159.64,140.8,128.77
15/07/2022,14/08/2022,Oyugis,160.11,141.29,129.25
15/07/2022,14/08/2022,Kakamega,159.58,140.75,128.72
15/07/2022,14/08/2022,Mumias,159.86,141.03,128.99
15/07/2022,14/08/2022,Bondo,159.75,140.91,128.88
15/07/2022,14/08/2022,Siaya,159.86,141.04,129
15/07/2022,14/08/2022,Kericho,160.05,141.21,129.17
15/07/2022,14/08/2022,Nyamira,160.1,141.28,129.24
15/07/2022,14/08/2022,Kisii,160.41,141.58,129.55
15/07/2022,14/08/2022,Sotik,160.24,141.42,129.38
15/07/2022,14/08/2022,Keroka,160.43,141.6,129.56
15/07/2022,14/08/2022,Busia,160.4,141.57,129.54
15/07/2022,14/08/2022,Homabay,160.35,141.52,129.48
15/07/2022,14/08/2022,Migori,161.2,142.37,130.34
15/07/2022,14/08/2022,Isebania,161.48,142.66,130.62
15/07/2022,14/08/2022,Bomet,160.64,141.82,129.78
15/07/2022,14/08/2022,Muhoroni,159.77,140.93,128.9
15/07/2022,14/08/2022,Mbita,160.34,141.5,129.47
15/07/2022,14/08/2022,Mbale,159.53,140.7,128.66
15/07/2022,14/08/2022,Etago,160.99,142.15,130.12
15/07/2022,14/08/2022,Magenche,161.08,142.26,130.22
15/07/2022,14/08/2022,Kilgoris,160.92,142.09,130.06
15/07/2022,14/08/2022,Malava,159.9,141.06,129.03
15/07/2022,14/08/2022,Lugari,160.29,141.45,129.42
15/07/2022,14/08/2022,Rodi Kopany,160.41,141.58,129.55
15/07/2022,14/08/2022,Ndhiwa,160.68,141.86,129.82
